0.0 0.1 0.2 0.30000000000000004 0.4 0.5 0.6000000000000001 0.7000000000000001 0.8 0.9 1.0 1.1 1.2000000000000002 1.3 1.4000000000000001 1.5 1.6 1.7000000000000002 1.8 1.9000000000000001 
0.06567361963197396 0.06561334633040218 0.06544938671232511 0.06518755685655689 0.06483641385955748 0.06440577921837666 0.06390545382717977 0.06334435378601169 0.06273014261813506 0.062069252438123855 0.061367104528247486 0.060628360319146195 0.059857110152605836 0.059056982303198065 0.058231195603454126 0.05738258583993856 0.05651362629667745 0.05562645153786585 0.054722886478600186 0.05380447970319999 
0.070035730201121 0.06988520423513765 0.06962138401831035 0.06925396835890846 0.06879783027317324 0.0682697760467028 0.06768609089783695 0.0670608461082686 0.06640516883958822 0.06572732488317126 0.06503327191319314 0.06432733662561062 0.06361279043042731 0.06289224600904623 0.06216789838194077 0.06144167035633341 0.0607153129356732 0.05999048440187925 0.059268806954953124 0.05855188689499115 
0.09130184780219884 0.09098451382366447 0.0905581511997508 0.09003032158340259 0.08941432770765256 0.0887254397813531 0.08797883319726851 0.08718815646073959 0.08636490372129757 0.08551847009781793 0.0846565971914797 0.08378590259627566 0.08291228599966226 0.08204113503635835 0.08117735157593378 0.08032526275420217 0.07948848489983323 0.07866979482452388 0.07787104552064245 0.07709314701770276 
0.16666985514225713 0.16617973173974823 0.1655896590482013 0.16490491171489352 0.1641370322559143 0.1632993818217306 0.16240539786726724 0.16146733916338493 0.1604956407217039 0.15949877044779032 0.15848336799172927 0.15745446685844522 0.1564156976147603 0.1553694650189192 0.15431713585381396 0.15325926711694482 0.15219587569022025 0.1511267272588046 0.1500516124514832 0.14897057845233447 
0.22578482515756787 0.22501418162226922 0.2241330135508735 0.22314566228584035 0.22206355941083844 0.22090088814421172 0.21967292377412403 0.21839472153877243 0.21708029824605948 0.21574223251575392 0.21439148537455227 0.21303725516388908 0.21168678712797975 0.210345172272658 0.20901522676215226 0.20769753619947856 0.20639071022282174 0.20509184796210858 0.2037971702128561 0.20250273099089314 
0.27845732621897723 0.2783088413104365 0.2780021069302236 0.2775560777227241 0.27699148578952165 0.27633285869552665 0.2756056246034271 0.27483365660717235 0.27403754946489844 0.27323367562137896 0.2724338908416171 0.2716456852720729 0.2708725912251229 0.2701147247359191 0.26936940556193306 0.26863183510819716 0.26789580923452744 0.26715442415858043 0.2664007235476911 0.26562824363273596 
0.23971672990223095 0.2396309327543953 0.2393983525283661 0.239032884456104 0.23855536352538406 0.23799061911896208 0.23736440776645054 0.23670074671047658 0.23602001595713293 0.23533793305342016 0.23466527952383623 0.2340081320200848 0.23336834101697218 0.23274407802485228 0.2321303845475828 0.23151974737170747 0.23090276228403317 0.2302689293655764 0.22960756831441284 0.22890878165298803 
0.13501395437080124 0.13496659981231804 0.13483475237928363 0.13462451676252055 0.13434508211128393 0.1340074353048914 0.13362302434734968 0.13320262312947984 0.1327555660799774 0.13228939329135272 0.1318098340485163 0.13132099204764044 0.13082558985704562 0.13032517256763979 0.12982023607236134 0.1293103055676225 0.1287940231915811 0.1282693021969249 0.12773357506633398 0.1271841206801637 
0.11417462865960372 0.11413953217277138 0.11401268669114169 0.11379986826517233 0.11350990521088691 0.11315366333799294 0.11274294941393573 0.11228950220226623 0.11180419600338234 0.11129651352420276 0.11077428264382685 0.11024362445026052 0.10970903391634347 0.10917351449372799 0.10863871285949363 0.10810503926812584 0.1075717943608552 0.10703733904200155 0.10649933543106974 0.10595506124887823 
